Age,Experience,Income,Family,CCAvg,Mortgage,Personal Loan,Securities Account,Online,CreditCard,Education_Advanced/Professional,Education_Graduate,Education_Undergrad
-0.28484604988408435,-0.35026005967668594,0.8157097806761076,-0.3339672558114092,-0.4318746696770777,1.8735940579467698,1,0,1,0,1,0,0
-1.5088622249538146,-1.487386903436173,-0.06054279396042254,-1.2030270292983476,0.7847249846636325,0.8856844685505771,1,1,1,0,0,1,0
-1.4214324981631195,-1.487386903436173,0.37758349335784247,-1.2030270292983476,0.8426583015369997,-0.557438363018371,1,0,0,0,1,0,0
0.9391701251856458,0.8743380797566077,-0.3015122519854683,-1.2030270292983476,0.14745849905659397,-0.557438363018371,0,0,0,0,1,0,0
-1.5962919517445096,-1.487386903436173,-1.2215774553538248,-1.2030270292983476,-0.8953412046640149,-0.557438363018371,0,0,0,0,1,0,0
0.5894512180228658,0.6993954884089943,-0.6520132818400803,0.5350925176755291,-0.02634145156350764,-0.557438363018371,0,0,0,1,0,1,0
0.7643106716042558,0.8743380797566077,-0.9806079973287791,-0.3339672558114092,-0.6636079371705463,-0.557438363018371,0,0,0,1,0,0,1
-0.8094244106282544,-1.224973016414753,-1.3749216559152175,-1.2030270292983476,-0.7389212491059236,-0.557438363018371,0,1,1,1,1,0,0
-0.8968541374189494,-0.7876165380457194,0.24614560716236297,1.4041522911624673,-1.0691411552841164,0.7113474821865432,0,0,0,0,0,1,0
-1.5088622249538146,-1.3999156077623662,2.7434654448764735,-1.2030270292983476,2.540104485926658,-0.557438363018371,0,0,0,0,0,0,1
0.06487285727869571,-0.08784617265526587,0.1804266640646232,0.5350925176755291,0.4197450883614195,-0.557438363018371,0,0,0,0,0,1,0
0.1523025840693907,0.2620390100399609,-0.9148890542310394,1.4041522911624673,-0.7794745709172808,0.9534821854699237,0,0,1,1,0,0,1
-0.28484604988408435,-0.17531746832907258,1.0128666099693269,-0.3339672558114092,3.2179242933450536,-0.557438363018371,0,1,0,0,0,0,1
0.3271620376507807,0.4369816013875743,-1.1996711409879117,-1.2030270292983476,-0.6056746202971791,-0.557438363018371,0,0,0,0,1,0,0
-0.28484604988408435,-0.26278876400287926,-0.32341856635138155,1.4041522911624673,-0.8953412046640149,-0.557438363018371,0,0,1,0,0,0,1
-1.5088622249538146,-1.3999156077623662,0.1366140353327967,0.5350925176755291,0.32125844967669537,-0.557438363018371,0,0,1,0,0,0,1
-1.5962919517445096,-1.487386903436173,0.684271894480628,-1.2030270292983476,0.6109250340435312,-0.557438363018371,1,1,0,0,0,1,0
1.7260376663019008,1.7490510364946747,0.1366140353327967,-1.2030270292983476,-0.6636079371705463,-0.557438363018371,0,0,1,0,1,0,0
-0.10998659630269432,-0.08784617265526587,-0.2576996232536418,0.5350925176755291,-0.6636079371705463,-0.557438363018371,0,0,0,1,1,0,0
1.4637484859298158,1.399165853799448,-0.23579330888772856,-1.2030270292983476,0.32125844967669537,-0.557438363018371,0,0,1,1,1,0,0
-0.10998659630269432,-0.17531746832907258,-0.4548564525468611,-1.2030270292983476,-1.0112078384107492,-0.557438363018371,0,0,1,0,0,0,1
-1.4214324981631195,-1.3124443120885596,1.297648696726199,-1.2030270292983476,2.0013246390043435,1.4958639208246962,0,0,1,0,0,0,1
-0.37227577667477935,-0.4377313553504927,-0.7177322249378201,-0.3339672558114092,0.2633251328033282,0.45952739077182725,0,0,0,0,0,1,0
0.4145917644414757,0.524452897061381,-1.1558585122560852,-1.2030270292983476,-1.0112078384107492,-0.557438363018371,0,0,1,0,0,0,1
-0.8094244106282544,-0.7001452423719128,-0.9806079973287791,-1.2030270292983476,-0.35656135774170034,0.22707807561978197,0,0,1,0,0,0,1
-0.5471352302561694,-0.612673946698106,0.421396122089669,-1.2030270292983476,-0.2580747190569762,-0.557438363018371,0,0,0,1,1,0,0
1.551178212720511,1.4866371494732546,1.560524469117158,-0.3339672558114092,2.870324392104851,-0.557438363018371,0,0,1,0,0,0,1
-0.022556869511999315,0.08709641869234752,1.97674444206951,-1.2030270292983476,1.7695913715108746,-0.557438363018371,0,0,0,1,0,0,1
1.0265998519763408,0.9618093754304144,-0.4548564525468611,-1.2030270292983476,-0.6636079371705463,0.6048082127418557,0,0,0,0,0,1,0
0.6768809448135608,0.7868667840828011,1.2757423823602858,-0.3339672558114092,-0.9532745215373821,3.3457730539097237,0,0,0,0,0,0,1
-0.7219946838375594,-0.612673946698106,-0.32341856635138155,-1.2030270292983476,-0.2580747190569762,-0.557438363018371,0,0,0,1,1,0,0
-0.022556869511999315,-0.00037487698145917354,-0.41104382381503457,1.4041522911624673,-0.02634145156350764,1.0309652905206055,0,1,0,0,1,0,0
1.201459305557731,1.2242232624518345,0.37758349335784247,-1.2030270292983476,0.3791917665500626,-0.557438363018371,0,0,1,1,0,0,1
-0.45970550346547434,-0.4377313553504927,-1.1558585122560852,-0.3339672558114092,-1.1270744721574835,-0.557438363018371,0,0,1,0,1,0,0
-0.5471352302561694,-0.7001452423719128,-0.2576996232536418,0.5350925176755291,0.22277181099197124,-0.557438363018371,0,0,0,0,0,1,0
-0.5471352302561694,-0.4377313553504927,2.2177139000945556,-0.3339672558114092,3.5075908777118894,-0.557438363018371,0,0,1,0,0,0,1
-1.1591433177910344,-1.0500304250671395,2.7653717592423868,-0.3339672558114092,2.638591124611382,4.91480593118603,0,0,1,0,0,0,1
-1.1591433177910344,-1.5748581991099797,-0.06054279396042254,-0.3339672558114092,-0.11324142687355833,0.4885835551658329,0,0,0,0,1,0,0
0.06487285727869571,-0.00037487698145917354,-1.2215774553538248,-1.2030270292983476,-1.0112078384107492,-0.557438363018371,0,0,1,1,0,0,1
-0.5471352302561694,-0.7001452423719128,0.027082463503230472,0.5350925176755291,0.22277181099197124,-0.557438363018371,0,0,1,1,0,1,0
-0.9842838642096444,-0.9625591293933329,0.6623655801147148,0.5350925176755291,-0.4318746696770777,-0.557438363018371,0,0,1,0,1,0,0
-1.1591433177910344,-1.224973016414753,0.24614560716236297,-1.2030270292983476,0.4371250834234298,0.4111004501151512,0,0,1,0,0,1,0
0.9391701251856458,0.8743380797566077,1.4728992116535051,-0.3339672558114092,-0.8374078877906479,-0.557438363018371,0,0,1,0,0,0,1
0.06487285727869571,-0.08784617265526587,-0.32341856635138155,0.5350925176755291,0.4197450883614195,-0.557438363018371,0,0,0,0,0,1,0
1.3763187591391208,1.4866371494732546,1.2538360679943725,-1.2030270292983476,0.5529917171701639,-0.557438363018371,0,0,1,0,0,0,1
-0.9842838642096444,-0.8750878337195261,1.7576812984103773,0.5350925176755291,2.0013246390043435,-0.557438363018371,1,0,1,0,0,1,0
1.201459305557731,1.136751966778028,-0.8491701111332997,-1.2030270292983476,-1.0112078384107492,1.0987630074399521,0,0,0,0,0,0,1
-1.6837216785352045,-1.7498007904575932,1.6700560409467242,-0.3339672558114092,3.044124342724952,-0.557438363018371,0,0,0,1,0,0,1
-0.37227577667477935,-0.26278876400287926,1.4071802685557653,0.5350925176755291,2.870324392104851,-0.557438363018371,1,0,1,0,0,1,0
-1.1591433177910344,-1.1375017207409461,-0.34532488071729484,-1.2030270292983476,-0.547741303423812,-0.557438363018371,0,0,1,0,0,0,1
0.7643106716042558,0.8743380797566077,-0.7615448536696466,-0.3339672558114092,-0.6636079371705463,-0.557438363018371,0,0,0,1,0,0,1
-0.45970550346547434,-0.4377313553504927,-1.4406405990129574,-0.3339672558114092,-1.0691411552841164,-0.557438363018371,0,0,0,0,0,1,0
-0.9842838642096444,-0.8750878337195261,1.7795876127762906,-0.3339672558114092,2.638591124611382,-0.557438363018371,0,0,1,1,0,0,1
1.1140295787670358,1.049280671104221,0.5528340082851485,-0.3339672558114092,-0.31600803593034343,-0.557438363018371,0,0,0,1,0,0,1
-0.45970550346547434,-0.8750878337195261,-0.9806079973287791,-1.2030270292983476,-0.6925745956072299,-0.557438363018371,0,0,1,0,1,0,0
1.1140295787670358,1.136751966778028,-0.6301069674741671,1.4041522911624673,0.08952518218322678,-0.557438363018371,0,0,1,1,0,0,1
1.1140295787670358,1.2242232624518345,-0.4329501381809478,1.4041522911624673,-0.3739413528037105,-0.557438363018371,0,0,1,0,0,1,0
0.5894512180228658,0.6993954884089943,0.15852034969870996,0.5350925176755291,-0.08427476843687473,2.1060433730988155,0,0,0,0,0,1,0
0.8517403983949507,0.7868667840828011,1.2757423823602858,0.5350925176755291,2.2909912233711793,2.415975793301542,1,0,0,0,0,1,0
0.5894512180228658,0.6993954884089943,1.560524469117158,-0.3339672558114092,2.812391075231483,-0.557438363018371,0,0,1,0,0,0,1
-0.8968541374189494,-0.7876165380457194,-0.6958259105719068,-1.2030270292983476,-0.2580747190569762,-0.557438363018371,0,0,1,0,1,0,0
0.7643106716042558,0.8743380797566077,-0.6301069674741671,1.4041522911624673,-0.4898079865504448,1.4280662039053496,0,0,1,0,0,1,0
-0.5471352302561694,-0.5252026510242993,1.7795876127762906,-0.3339672558114092,1.1323248859038355,-0.557438363018371,0,0,1,0,0,0,1
0.9391701251856458,0.8743380797566077,1.560524469117158,1.4041522911624673,2.1751245896244447,-0.557438363018371,1,0,1,1,0,1,0
1.1140295787670358,0.6993954884089943,-0.34532488071729484,0.5350925176755291,0.031591865309859565,-0.557438363018371,0,0,1,0,1,0,0
-1.7711514053258994,-1.7498007904575932,-1.309202712817478,-0.3339672558114092,-0.6056746202971791,-0.557438363018371,0,0,0,1,1,0,0
-0.9842838642096444,-0.8750878337195261,-1.1558585122560852,1.4041522911624673,-0.7215412540439136,-0.557438363018371,0,0,1,0,0,1,0
0.2397323108600857,0.2620390100399609,1.1881171248966327,-1.2030270292983476,-0.7794745709172808,-0.557438363018371,0,0,1,1,0,0,1
-0.19741632309338936,-0.17531746832907258,0.31186455026010274,1.4041522911624673,-0.4898079865504448,-0.557438363018371,0,0,1,0,0,1,0
-1.8585811321165946,-1.7498007904575932,-0.32341856635138155,1.4041522911624673,-0.200141402183609,-0.557438363018371,0,0,0,0,0,0,1
0.3271620376507807,0.2620390100399609,-1.3530153415493045,-0.3339672558114092,-1.0691411552841164,-0.557438363018371,0,1,1,0,1,0,0
-0.9842838642096444,-1.0500304250671395,2.1300886426309025,-0.3339672558114092,0.14745849905659397,4.953547483711371,1,0,1,0,0,1,0
-1.5088622249538146,-1.3999156077623662,0.15852034969870996,0.5350925176755291,-0.2580747190569762,2.1157287612301507,0,0,1,0,0,0,1
0.4145917644414757,0.34951030571376757,2.3053391575582087,-1.2030270292983476,-0.547741303423812,-0.557438363018371,0,0,1,0,0,0,1
-1.3340027713724245,-1.224973016414753,-0.2138869945218153,1.4041522911624673,0.8426583015369997,0.57575204834785,0,0,0,0,0,0,1
0.8517403983949507,0.7868667840828011,-0.27960593761955504,1.4041522911624673,0.49505840029679676,-0.557438363018371,0,0,1,1,0,1,0
-0.45970550346547434,-0.5252026510242993,-0.8929827398651261,-0.3339672558114092,-0.6636079371705463,0.3045611806704637,0,0,1,0,1,0,0
-0.022556869511999315,-0.00037487698145917354,0.33377086462601596,1.4041522911624673,-0.02634145156350764,-0.557438363018371,0,0,1,0,1,0,0
0.5020214912321708,0.4369816013875743,1.9548381277035967,-0.3339672558114092,-0.3739413528037105,-0.557438363018371,1,0,1,0,1,0,0
-1.6837216785352045,-1.7498007904575932,0.20233297843053646,0.5350925176755291,1.1323248859038355,-0.557438363018371,1,0,1,0,0,1,0
-1.3340027713724245,-1.224973016414753,2.3710581006559486,1.4041522911624673,-0.6636079371705463,0.35298812132713986,1,0,1,0,1,0,0
-0.022556869511999315,-0.08784617265526587,-0.9367953685969526,0.5350925176755291,-0.8374078877906479,-0.557438363018371,0,0,1,1,0,1,0
0.6768809448135608,0.6993954884089943,2.2177139000945556,0.5350925176755291,0.9585249352837342,-0.557438363018371,1,0,1,1,1,0,0
-1.8585811321165946,-1.7498007904575932,-0.6520132818400803,1.4041522911624673,-0.200141402183609,1.185931500621969,0,0,1,0,0,0,1
1.4637484859298158,1.4866371494732546,-1.2215774553538248,0.5350925176755291,-0.3739413528037105,-0.557438363018371,0,0,1,0,0,1,0
0.1523025840693907,0.08709641869234752,-0.06054279396042254,1.4041522911624673,0.5529917171701639,-0.557438363018371,0,0,1,0,0,0,1
0.5020214912321708,0.4369816013875743,2.3491517862900353,-1.2030270292983476,-0.14220808531024193,-0.557438363018371,0,0,1,1,0,0,1
0.6768809448135608,0.2620390100399609,-0.19198068015590206,1.4041522911624673,0.031591865309859565,-0.557438363018371,0,0,1,0,1,0,0
1.6386079395112059,1.7490510364946747,0.4652087508214955,-0.3339672558114092,-1.1270744721574835,-0.557438363018371,0,0,1,1,1,0,0
0.06487285727869571,0.1745677143661542,1.122398181798893,-0.3339672558114092,1.595791420890773,-0.557438363018371,1,0,1,0,1,0,0
-0.28484604988408435,-0.17531746832907258,2.1300886426309025,-0.3339672558114092,3.5075908777118894,-0.557438363018371,0,0,1,0,0,0,1
0.3271620376507807,0.34951030571376757,-0.7615448536696466,0.5350925176755291,-0.14220808531024193,-0.557438363018371,0,1,1,0,0,1,0
0.06487285727869571,-0.00037487698145917354,-1.418734284647044,-1.2030270292983476,-1.0112078384107492,-0.557438363018371,0,0,1,0,0,0,1
-0.37227577667477935,-0.35026005967668594,0.8157097806761076,-0.3339672558114092,-0.8953412046640149,-0.557438363018371,0,0,0,0,0,0,1
0.8517403983949507,0.9618093754304144,1.8672128702399435,-1.2030270292983476,1.1323248859038355,-0.557438363018371,1,0,0,0,1,0,0
-1.1591433177910344,-1.224973016414753,-0.9806079973287791,-1.2030270292983476,-0.02634145156350764,-0.557438363018371,0,0,1,1,1,0,0
-0.022556869511999315,-0.00037487698145917354,0.24614560716236297,1.4041522911624673,-0.4898079865504448,-0.557438363018371,0,1,1,0,0,1,0
0.06487285727869571,0.1745677143661542,-1.068233254792432,1.4041522911624673,-0.7794745709172808,-0.557438363018371,0,0,1,1,0,0,1
-0.6345649570468644,-0.5252026510242993,-0.8929827398651261,-1.2030270292983476,0.031591865309859565,-0.557438363018371,0,0,1,0,0,1,0
-1.2465730445817296,-1.3124443120885596,0.1804266640646232,1.4041522911624673,-0.08427476843687473,-0.557438363018371,0,0,1,0,0,1,0
0.06487285727869571,0.1745677143661542,0.20233297843053646,0.5350925176755291,-0.7215412540439136,-0.557438363018371,0,0,0,0,0,0,1
-1.5088622249538146,-1.487386903436173,0.35567717899192924,-0.3339672558114092,0.7847249846636325,-0.557438363018371,0,0,1,1,0,0,1
-0.8094244106282544,-0.7876165380457194,-0.7396385393037334,-0.3339672558114092,-0.4898079865504448,1.050336066783276,0,1,0,0,0,1,0
0.9391701251856458,1.049280671104221,-0.4986690812786876,1.4041522911624673,-0.2580747190569762,-0.557438363018371,0,0,0,0,0,0,1
-0.6345649570468644,-0.612673946698106,2.3053391575582087,-1.2030270292983476,1.24819151965057,-0.557438363018371,0,0,1,0,0,0,1
-0.8968541374189494,-0.7876165380457194,-1.418734284647044,1.4041522911624673,-0.7215412540439136,-0.557438363018371,0,0,1,0,0,1,0
-1.3340027713724245,-1.487386903436173,0.11470772096688348,1.4041522911624673,0.031591865309859565,-0.557438363018371,0,0,1,0,0,1,0
-0.022556869511999315,0.08709641869234752,1.297648696726199,1.4041522911624673,2.1751245896244447,-0.557438363018371,1,0,1,1,1,0,0
-0.5471352302561694,-0.4377313553504927,1.0785855530670665,-0.3339672558114092,0.14745849905659397,0.3336173450644694,0,0,0,1,0,0,1
-0.7219946838375594,-0.612673946698106,-0.6739195962059936,0.5350925176755291,0.49505840029679676,-0.557438363018371,0,0,1,0,0,0,1
-0.37227577667477935,-0.26278876400287926,-0.8710764254992128,-1.2030270292983476,0.031591865309859565,-0.557438363018371,0,0,0,0,0,1,0
0.4145917644414757,0.524452897061381,-0.6958259105719068,-0.3339672558114092,-0.547741303423812,0.1980219112257763,0,1,1,0,1,0,0
0.5894512180228658,0.6993954884089943,-0.6739195962059936,1.4041522911624673,-0.4898079865504448,-0.557438363018371,0,0,0,0,0,1,0
-0.9842838642096444,-0.8750878337195261,-0.4329501381809478,0.5350925176755291,0.031591865309859565,-0.557438363018371,0,0,0,0,0,0,1
1.1140295787670358,1.2242232624518345,0.39948980772375575,-0.3339672558114092,0.49505840029679676,0.44015661450915683,0,0,0,0,0,0,1
0.3271620376507807,0.2620390100399609,-1.1339521978901719,-1.2030270292983476,-0.9532745215373821,-0.557438363018371,0,0,0,0,1,0,0
-0.8968541374189494,-0.7876165380457194,-1.1558585122560852,-0.3339672558114092,-0.547741303423812,-0.557438363018371,0,0,0,0,0,1,0
0.5894512180228658,0.524452897061381,-0.9367953685969526,1.4041522911624673,-0.2580747190569762,-0.557438363018371,0,0,1,0,1,0,0
1.288889032348426,1.2242232624518345,0.4652087508214955,-0.3339672558114092,-0.7215412540439136,2.561256615271571,0,0,1,1,0,1,0
-0.7219946838375594,-0.612673946698106,-0.542481710010514,1.4041522911624673,0.031591865309859565,1.3021561581979917,0,0,0,0,1,0,0
